fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
26093,576141,63.0,1.0,20.0,9.0,0.0,5.0,6.0,222.0,1.0,5.0,14.0,0.0,8.0,34.0,38.0,4.0,313.0,0.0,22.0,4.0,0.0,229.0,3.0,0.0,1.0,0.0,0.0,27.0,36.0
26095,18687,17.0,0.0,3.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,5.0,3.0,4.0,0.0,8.0,1.0,82.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0
26097,32160,7.0,0.0,6.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,3.0,9.0,2.0,65.0,0.0,5.0,3.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0
26099,2630184,756.0,16.0,208.0,67.0,15.0,77.0,78.0,1545.0,6.0,177.0,47.0,15.0,31.0,758.0,311.0,87.0,3208.0,12.0,404.0,84.0,0.0,2400.0,38.0,119.0,4.0,0.0,7.0,206.0,276.0
26101,73377,14.0,0.0,1.0,1.0,0.0,4.0,0.0,22.0,0.0,4.0,3.0,0.0,3.0,2.0,9.0,2.0,351.0,0.0,10.0,0.0,0.0,59.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0
26103,198837,37.0,0.0,19.0,8.0,0.0,12.0,5.0,195.0,1.0,6.0,21.0,2.0,38.0,8.0,149.0,7.0,577.0,0.0,58.0,11.0,0.0,214.0,5.0,4.0,29.0,0.0,0.0,31.0,21.0
26105,87222,22.0,0.0,11.0,4.0,1.0,1.0,0.0,69.0,0.0,3.0,2.0,0.0,4.0,11.0,15.0,0.0,391.0,1.0,40.0,3.0,0.0,90.0,1.0,0.0,2.0,0.0,0.0,10.0,9.0
26107,130569,41.0,4.0,10.0,7.0,1.0,2.0,0.0,141.0,1.0,1.0,22.0,1.0,56.0,12.0,41.0,3.0,655.0,0.0,74.0,42.0,0.0,108.0,3.0,0.0,0.0,0.0,0.0,13.0,10.0
26109,68415,18.0,4.0,8.0,1.0,1.0,4.0,0.0,33.0,0.0,2.0,20.0,1.0,27.0,10.0,27.0,16.0,579.0,0.0,29.0,10.0,0.0,87.0,2.0,7.0,0.0,0.0,0.0,19.0,28.0
26111,248829,17.0,1.0,3.0,2.0,1.0,1.0,0.0,64.0,1.0,7.0,10.0,0.0,0.0,9.0,6.0,2.0,205.0,0.0,6.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
26113,45339,13.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,1.0,223.0,0.0,5.0,6.0,0.0,47.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0
26115,443328,30.0,0.0,8.0,1.0,2.0,1.0,2.0,42.0,0.0,14.0,4.0,0.0,3.0,36.0,22.0,8.0,400.0,0.0,3.0,5.0,0.0,107.0,1.0,0.0,5.0,0.0,0.0,8.0,24.0
26117,191664,37.0,2.0,24.0,10.0,2.0,8.0,6.0,94.0,0.0,2.0,13.0,1.0,2.0,8.0,34.0,2.0,1075.0,0.0,6.0,10.0,0.0,212.0,8.0,2.0,20.0,0.0,0.0,23.0,21.0
26119,27540,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,25.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
26121,520086,212.0,9.0,59.0,18.0,12.0,24.0,29.0,468.0,4.0,48.0,26.0,6.0,16.0,150.0,96.0,12.0,2373.0,6.0,106.0,30.0,0.0,702.0,14.0,3.0,4.0,0.0,0.0,106.0,113.0
26123,145494,27.0,0.0,9.0,8.0,1.0,4.0,0.0,39.0,2.0,0.0,10.0,0.0,2.0,16.0,45.0,3.0,1084.0,0.0,15.0,5.0,0.0,163.0,3.0,0.0,7.0,0.0,0.0,19.0,23.0
26125,2676156,371.0,14.0,127.0,50.0,10.0,43.0,77.0,1508.0,7.0,74.0,31.0,1.0,30.0,341.0,168.0,30.0,4217.0,12.0,350.0,21.0,3.0,2062.0,31.0,53.0,3.0,0.0,7.0,180.0,279.0
26127,79719,29.0,0.0,4.0,4.0,0.0,2.0,0.0,28.0,1.0,15.0,21.0,0.0,6.0,15.0,34.0,1.0,455.0,0.0,24.0,4.0,0.0,97.0,3.0,0.0,6.0,0.0,0.0,18.0,12.0
26129,62454,11.0,2.0,10.0,1.0,1.0,4.0,1.0,80.0,0.0,4.0,3.0,2.0,0.0,31.0,31.0,5.0,407.0,0.0,10.0,3.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
26131,17007,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26133,69786,22.0,0.0,10.0,1.0,0.0,7.0,1.0,18.0,0.0,1.0,1.0,0.0,4.0,2.0,26.0,1.0,451.0,0.0,8.0,9.0,1.0,87.0,3.0,1.0,4.0,0.0,0.0,12.0,6.0
26135,24648,7.0,0.0,3.0,4.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,65.0,0.0,5.0,4.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
26137,74001,16.0,0.0,5.0,7.0,0.0,9.0,0.0,74.0,0.0,17.0,5.0,1.0,1.0,6.0,17.0,5.0,256.0,0.0,13.0,5.0,0.0,90.0,2.0,1.0,2.0,0.0,0.0,16.0,16.0
26139,879681,134.0,6.0,37.0,15.0,4.0,37.0,12.0,371.0,1.0,29.0,48.0,0.0,16.0,19.0,53.0,1.0,2379.0,13.0,134.0,231.0,1.0,642.0,26.0,1.0,78.0,0.0,0.0,47.0,67.0
26141,37908,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,1.0,69.0,0.0,2.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
26143,71265,5.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,7.0,0.0,3.0,4.0,14.0,2.0,98.0,0.0,5.0,2.0,0.0,38.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0
26145,567630,253.0,4.0,62.0,27.0,9.0,14.0,15.0,493.0,2.0,28.0,14.0,4.0,8.0,207.0,42.0,18.0,2272.0,4.0,109.0,9.0,0.0,754.0,12.0,1.0,12.0,0.0,0.0,54.0,167.0
26147,474519,152.0,0.0,59.0,23.0,2.0,10.0,18.0,189.0,2.0,38.0,36.0,1.0,9.0,71.0,111.0,5.0,1059.0,24.0,40.0,60.0,0.0,560.0,7.0,9.0,1.0,0.0,0.0,46.0,46.0
26149,182577,35.0,0.0,13.0,20.0,2.0,5.0,3.0,108.0,0.0,3.0,11.0,0.0,1.0,5.0,109.0,5.0,966.0,0.0,58.0,5.0,0.0,150.0,0.0,1.0,9.0,0.0,0.0,10.0,13.0
26151,122541,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,104.0,0.0,3.0,2.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0
26153,23997,6.0,0.0,3.0,3.0,0.0,1.0,0.0,8.0,1.0,3.0,11.0,1.0,0.0,1.0,1.0,4.0,46.0,0.0,3.0,2.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0
26155,203148,51.0,2.0,15.0,6.0,1.0,4.0,3.0,55.0,1.0,8.0,21.0,1.0,3.0,21.0,68.0,1.0,878.0,0.0,59.0,90.0,0.0,193.0,8.0,1.0,6.0,0.0,0.0,18.0,31.0
26157,155994,43.0,0.0,7.0,7.0,1.0,12.0,0.0,63.0,2.0,3.0,2.0,0.0,5.0,3.0,7.0,2.0,423.0,0.0,22.0,6.0,0.0,208.0,5.0,1.0,2.0,0.0,0.0,38.0,15.0
26159,225510,50.0,0.0,25.0,13.0,0.0,10.0,2.0,183.0,1.0,2.0,11.0,2.0,5.0,12.0,105.0,4.0,2015.0,0.0,21.0,15.0,1.0,270.0,7.0,3.0,3.0,0.0,0.0,27.0,21.0
26161,1119924,308.0,4.0,71.0,38.0,5.0,42.0,57.0,493.0,4.0,33.0,6.0,2.0,10.0,156.0,44.0,11.0,1851.0,4.0,226.0,16.0,0.0,806.0,24.0,2.0,0.0,0.0,1.0,73.0,79.0
26163,5227788,3724.0,84.0,643.0,281.0,202.0,121.0,541.0,4019.0,48.0,291.0,101.0,25.0,118.0,1438.0,634.0,130.0,10411.0,78.0,1071.0,380.0,4.0,5907.0,108.0,124.0,6.0,0.0,44.0,821.0,2265.0
26165,100419,21.0,0.0,10.0,6.0,0.0,9.0,0.0,78.0,1.0,1.0,11.0,0.0,7.0,17.0,52.0,6.0,789.0,0.0,26.0,9.0,1.0,140.0,3.0,2.0,5.0,0.0,0.0,7.0,24.0
27001,47499,4.0,0.0,4.0,4.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,57.0,0.0,34.0,0.0,31.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
27003,1068069,162.0,5.0,85.0,53.0,1.0,8.0,61.0,1247.0,170.0,4.0,17.0,2.0,170.0,514.0,156.0,10.0,1020.0,45.0,379.0,12.0,2.0,791.0,17.0,7.0,0.0,0.0,0.0,149.0,69.0
27005,102924,20.0,1.0,11.0,10.0,0.0,5.0,3.0,146.0,2.0,0.0,4.0,0.0,32.0,14.0,78.0,1.0,289.0,8.0,36.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,2.0,11.0,4.0
27007,141147,57.0,0.0,35.0,38.0,2.0,4.0,7.0,477.0,1.0,2.0,8.0,0.0,58.0,253.0,204.0,2.0,848.0,7.0,486.0,54.0,0.0,220.0,6.0,0.0,11.0,0.0,0.0,48.0,23.0
27009,90648,19.0,1.0,12.0,6.0,0.0,1.0,1.0,52.0,0.0,0.0,1.0,0.0,16.0,1.0,22.0,0.0,217.0,0.0,24.0,0.0,0.0,65.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0
27011,14835,0.0,0.0,4.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,26.0,0.0,6.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
27013,203175,69.0,2.0,47.0,25.0,0.0,23.0,12.0,591.0,0.0,1.0,4.0,0.0,223.0,21.0,172.0,15.0,888.0,0.0,117.0,14.0,1.0,381.0,14.0,0.0,0.0,0.0,0.0,39.0,21.0
27015,74916,4.0,1.0,3.0,4.0,0.0,5.0,0.0,22.0,0.0,0.0,8.0,0.0,26.0,2.0,9.0,4.0,66.0,0.0,25.0,1.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0
27017,107460,10.0,0.0,2.0,2.0,0.0,1.0,0.0,35.0,0.0,0.0,18.0,0.0,15.0,8.0,16.0,0.0,66.0,0.0,6.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0
27019,314925,27.0,2.0,33.0,9.0,0.0,11.0,1.0,143.0,1.0,2.0,3.0,2.0,98.0,27.0,87.0,26.0,328.0,49.0,93.0,2.0,2.0,211.0,11.0,0.0,0.0,0.0,7.0,23.0,21.0
27021,79404,47.0,2.0,11.0,14.0,1.0,5.0,1.0,54.0,1.0,1.0,3.0,0.0,43.0,10.0,59.0,67.0,120.0,0.0,92.0,22.0,0.0,105.0,0.0,1.0,21.0,0.0,166.0,5.0,14.0
27023,33075,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
27025,168213,25.0,0.0,14.0,6.0,3.0,5.0,1.0,95.0,18.0,1.0,11.0,2.0,44.0,1.0,92.0,8.0,268.0,0.0,42.0,7.0,0.0,109.0,4.0,0.0,1.0,0.0,0.0,24.0,4.0
27027,193377,20.0,1.0,13.0,11.0,0.0,2.0,8.0,274.0,5.0,1.0,10.0,0.0,59.0,5.0,91.0,2.0,768.0,0.0,182.0,4.0,0.0,205.0,1.0,0.0,91.0,0.0,0.0,57.0,26.0
27029,26418,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,49.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27031,16236,4.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27033,33561,18.0,0.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,3.0,0.0,13.0,0.0,11.0,0.0,40.0,0.0,16.0,5.0,0.0,47.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0
27035,195159,35.0,2.0,20.0,6.0,0.0,7.0,3.0,264.0,5.0,0.0,11.0,1.0,146.0,17.0,230.0,2.0,444.0,17.0,200.0,5.0,0.0,224.0,15.0,0.0,0.0,0.0,0.0,42.0,15.0
27037,1280334,253.0,12.0,161.0,27.0,2.0,51.0,50.0,2214.0,230.0,7.0,527.0,15.0,306.0,28.0,47.0,12.0,1457.0,3.0,631.0,25.0,0.0,915.0,56.0,10.0,0.0,0.0,0.0,219.0,96.0
27039,62598,5.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,19.0,2.0,27.0,0.0,187.0,3.0,15.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0
27041,114435,20.0,0.0,11.0,6.0,0.0,3.0,1.0,216.0,2.0,6.0,7.0,0.0,89.0,17.0,145.0,3.0,211.0,0.0,38.0,0.0,0.0,126.0,1.0,0.0,0.0,0.0,0.0,21.0,8.0
27043,40929,10.0,0.0,4.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,29.0,0.0,52.0,0.0,16.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
27045,63123,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27047,90873,25.0,4.0,24.0,17.0,0.0,4.0,6.0,126.0,0.0,0.0,1.0,0.0,42.0,6.0,70.0,3.0,193.0,6.0,61.0,2.0,0.0,136.0,8.0,1.0,0.0,0.0,0.0,31.0,7.0
27049,136686,18.0,0.0,19.0,8.0,2.0,1.0,5.0,109.0,0.0,0.0,4.0,0.0,83.0,20.0,142.0,6.0,288.0,12.0,84.0,0.0,1.0,176.0,6.0,0.0,0.0,0.0,0.0,24.0,13.0
27051,18036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27053,3812313,1191.0,20.0,476.0,400.0,37.0,146.0,591.0,6384.0,456.0,101.0,908.0,14.0,1357.0,629.0,949.0,133.0,8966.0,269.0,1620.0,50.0,5.0,3739.0,200.0,56.0,185.0,0.0,180.0,592.0,1074.0
27055,55461,5.0,1.0,5.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,3.0,0.0,17.0,4.0,24.0,1.0,289.0,0.0,21.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
27057,64218,8.0,1.0,18.0,5.0,0.0,2.0,0.0,94.0,1.0,0.0,9.0,0.0,89.0,3.0,74.0,3.0,243.0,2.0,69.0,3.0,0.0,80.0,9.0,0.0,0.0,0.0,0.0,29.0,6.0
27059,120483,16.0,1.0,15.0,5.0,0.0,4.0,0.0,151.0,1.0,2.0,8.0,1.0,35.0,6.0,95.0,7.0,137.0,0.0,54.0,1.0,0.0,89.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0
27061,135090,32.0,0.0,5.0,4.0,1.0,4.0,4.0,39.0,1.0,7.0,7.0,1.0,11.0,3.0,88.0,3.0,154.0,0.0,31.0,0.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0
27063,29544,6.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,7.0,0.0,7.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
27065,48525,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27067,128550,44.0,3.0,15.0,10.0,0.0,6.0,9.0,198.0,3.0,1.0,17.0,0.0,87.0,6.0,149.0,4.0,284.0,5.0,66.0,1.0,0.0,128.0,10.0,13.0,0.0,0.0,0.0,41.0,10.0
27069,12609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27071,36933,11.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,15.0,0.0,24.0,0.0,10.0,1.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
27073,19725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27075,31839,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27077,11154,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,32.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27079,73260,3.0,0.0,10.0,2.0,0.0,2.0,0.0,15.0,0.0,0.0,11.0,2.0,12.0,0.0,29.0,1.0,50.0,0.0,31.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0
27081,16908,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27083,76656,10.0,1.0,8.0,4.0,0.0,4.0,0.0,52.0,1.0,1.0,3.0,0.0,31.0,2.0,28.0,1.0,110.0,0.0,27.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0
27085,107148,24.0,0.0,5.0,4.0,0.0,4.0,3.0,66.0,1.0,0.0,6.0,0.0,70.0,8.0,66.0,4.0,129.0,0.0,60.0,4.0,0.0,109.0,5.0,0.0,0.0,0.0,0.0,15.0,7.0
27087,16554,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,0.0,57.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
27089,28098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27091,55605,11.0,0.0,14.0,10.0,0.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,32.0,2.0,49.0,0.0,204.0,5.0,25.0,0.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0
27093,69219,7.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,5.0,1.0,36.0,1.0,40.0,0.0,4.0,2.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0
27095,78288,58.0,2.0,31.0,20.0,7.0,8.0,7.0,40.0,0.0,2.0,8.0,0.0,19.0,25.0,190.0,5.0,1096.0,0.0,38.0,5.0,0.0,200.0,6.0,0.0,0.0,0.0,0.0,34.0,12.0
27097,99288,13.0,1.0,10.0,3.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,17.0,4.0,32.0,1.0,118.0,0.0,18.0,0.0,0.0,59.0,4.0,0.0,1.0,0.0,0.0,5.0,3.0
27099,120105,41.0,1.0,18.0,6.0,0.0,5.0,6.0,81.0,5.0,7.0,14.0,0.0,50.0,14.0,56.0,1.0,861.0,7.0,96.0,5.0,0.0,196.0,2.0,1.0,69.0,0.0,0.0,32.0,7.0
27101,24627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27103,103020,11.0,0.0,15.0,5.0,0.0,4.0,2.0,25.0,0.0,1.0,7.0,5.0,63.0,4.0,26.0,3.0,85.0,6.0,24.0,3.0,0.0,83.0,5.0,5.0,0.0,0.0,3.0,9.0,5.0
27105,65832,16.0,0.0,13.0,10.0,0.0,6.0,1.0,33.0,5.0,2.0,13.0,0.0,10.0,6.0,79.0,0.0,108.0,0.0,11.0,1.0,0.0,80.0,12.0,1.0,0.0,0.0,0.0,4.0,4.0
27107,19257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27109,472518,95.0,0.0,57.0,20.0,2.0,9.0,22.0,782.0,9.0,23.0,36.0,0.0,137.0,40.0,159.0,4.0,1024.0,10.0,226.0,2.0,2.0,431.0,19.0,3.0,0.0,0.0,2.0,63.0,28.0
27111,176454,30.0,1.0,36.0,15.0,1.0,10.0,6.0,181.0,0.0,0.0,5.0,1.0,48.0,20.0,94.0,3.0,280.0,0.0,47.0,5.0,1.0,179.0,2.0,0.0,0.0,0.0,0.0,17.0,18.0
27113,42531,1.0,2.0,7.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,6.0,0.0,9.0,1.0,40.0,0.0,90.0,0.0,21.0,7.0,1.0,32.0,3.0,0.0,1.0,0.0,0.0,9.0,5.0
27115,88194,72.0,1.0,23.0,6.0,1.0,4.0,0.0,10.0,1.0,3.0,8.0,0.0,1.0,5.0,68.0,0.0,87.0,0.0,40.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,10.0,4.0
27117,26889,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,4.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27119,94362,24.0,0.0,15.0,4.0,0.0,1.0,0.0,85.0,9.0,4.0,54.0,0.0,91.0,5.0,174.0,0.0,226.0,15.0,85.0,5.0,1.0,121.0,2.0,0.0,2.0,0.0,0.0,27.0,6.0
27121,33270,6.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,5.0,1.0,11.0,0.0,3.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
27123,1652283,534.0,19.0,245.0,547.0,23.0,55.0,218.0,2223.0,25.0,3.0,6.0,4.0,342.0,230.0,316.0,409.0,3161.0,15.0,411.0,285.0,3.0,1518.0,130.0,1.0,1.0,0.0,0.0,272.0,381.0
27125,11943,1.0,0.0,1.0,1.0,0.0,2.0,0.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27127,45360,25.0,2.0,7.0,5.0,0.0,10.0,0.0,47.0,3.0,0.0,8.0,9.0,43.0,7.0,41.0,40.0,297.0,4.0,41.0,9.0,0.0,105.0,13.0,3.0,6.0,4.0,0.0,15.0,39.0
27129,43368,12.0,0.0,4.0,6.0,0.0,4.0,0.0,10.0,0.0,0.0,4.0,0.0,19.0,0.0,33.0,0.0,65.0,0.0,10.0,0.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
27131,200052,32.0,1.0,21.0,12.0,0.0,8.0,3.0,130.0,90.0,10.0,138.0,2.0,63.0,8.0,8.0,13.0,210.0,0.0,80.0,6.0,0.0,193.0,10.0,1.0,0.0,0.0,0.0,27.0,14.0
27133,28098,7.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,16.0,0.0,5.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
27135,45213,13.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,14.0,1.0,9.0,0.0,139.0,0.0,16.0,3.0,0.0,33.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
27137,587184,217.0,4.0,107.0,51.0,10.0,30.0,29.0,1524.0,16.0,17.0,71.0,3.0,125.0,27.0,336.0,4.0,1495.0,35.0,598.0,20.0,3.0,834.0,42.0,4.0,0.0,0.0,0.0,160.0,58.0
27139,433695,66.0,0.0,36.0,27.0,0.0,33.0,21.0,448.0,4.0,3.0,15.0,0.0,263.0,123.0,337.0,30.0,989.0,76.0,228.0,16.0,0.0,347.0,22.0,1.0,0.0,0.0,0.0,81.0,21.0
27141,268560,19.0,1.0,27.0,16.0,0.0,11.0,0.0,106.0,94.0,1.0,105.0,8.0,168.0,8.0,30.0,5.0,430.0,15.0,119.0,4.0,0.0,176.0,11.0,0.0,42.0,0.0,0.0,21.0,15.0
27143,44913,5.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,26.0,0.0,15.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
27145,478626,155.0,2.0,49.0,48.0,4.0,40.0,38.0,1078.0,27.0,0.0,15.0,0.0,284.0,45.0,231.0,4.0,1263.0,11.0,537.0,6.0,0.0,606.0,36.0,7.0,6.0,0.0,0.0,128.0,35.0
27147,110310,16.0,1.0,9.0,14.0,0.0,8.0,3.0,134.0,8.0,1.0,86.0,1.0,11.0,10.0,0.0,1.0,88.0,0.0,26.0,2.0,1.0,92.0,10.0,3.0,0.0,0.0,0.0,17.0,11.0
