FIPS_Code,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta
47057,9165,385,44929,80.16307831,-0.512195122
47059,28451,1377,44975,80.24514771,-0.432098765
47061,4802,207,38447,68.59778595,-0.563829787
47063,27090,1081,46842,83.57628632,-0.486486486
47065,179097,5960,57802,103.1313019,-0.483870968
47067,2001,124,31938,56.98431778,-0.408163265
47069,9015,470,40989,73.13326263,-0.462365591
47071,9927,441,44510,79.4154892,-0.522222222
47073,22924,979,46602,83.14807129,-0.445945946
47075,7343,371,38950,69.49524689,-0.515151515
47077,11674,533,46826,83.54773712,-0.494252874
47079,13584,586,43159,77.00501251,-0.49382716
47081,11076,349,46176,82.38799286,-0.53030303
47083,3126,149,40915,73.00122833,-0.545454545
47085,8616,342,52121,92.99516296,-0.512820513
47087,4456,214,41749,74.48926544,-0.477272727
47089,23785,909,50332,89.80319977,-0.5
47091,7462,267,40219,71.75941467,-0.492753623
47093,238396,7084,60316,107.6168213,-0.472727273
47095,1635,94,34059,60.76864243,-0.419354839
47097,9199,524,43545,77.69371796,-0.448979592
47099,18410,785,43448,77.52065277,-0.5
47101,4995,209,45874,81.84915924,-0.555555556
47103,16202,601,54558,97.34329987,-0.333333333
47105,23017,802,65226,116.377327,-0.492537313
47107,22683,889,49836,88.91822815,-0.5
47109,8011,446,45469,81.1265564,-0.5
47111,11018,352,44334,79.10147095,-0.523076923
47113,47635,1741,50401,89.92631531,-0.485294118
47115,12061,535,47675,85.06253815,-0.46835443
47117,15211,555,58151,103.7539902,-0.444444444
47119,48658,1586,66434,118.5326614,-0.466666667
47121,4960,235,48334,86.23833466,-0.482758621
47123,19563,734,50506,90.11365509,-0.526315789
47125,83283,3254,57606,102.7815933,-0.432835821
47127,3518,105,61804,110.2717361,-0.431372549
47129,7467,319,43952,78.41989899,-0.534090909
47131,11870,606,44061,78.61437988,-0.489583333
47133,9567,375,43636,77.85608673,-0.518987342
47135,2960,155,42939,76.61248779,-0.382716049
47137,2237,109,41860,74.68731689,-0.483146067
47139,7149,297,45922,81.93480682,-0.493670886
47141,33908,1226,49083,87.57471466,-0.492753623
47143,12599,755,47599,84.92693329,-0.329411765
47145,22457,945,50561,90.21178436,-0.480519481
47147,37125,1102,65790,117.3836212,-0.49122807
47149,182384,4794,69614,124.2064667,-0.509433962
47151,8031,365,38750,69.13840485,-0.632478632
47153,5979,261,46876,83.63694763,-0.44
47155,53169,1793,54476,97.1969986,-0.541666667
47157,429816,17839,52659,93.9550705,-0.473684211
47159,9218,285,54570,97.36470795,-0.53125
47161,5286,246,52177,93.09507751,-0.52688172
47163,68109,2599,51303,91.53567505,-0.447761194
47165,101247,2778,69391,123.8085861,-0.490566038
47167,27191,1090,61436,109.6151428,-0.530120482
47169,5360,167,51982,92.74716187,-0.577464789
47171,6817,354,44548,79.48329163,-0.467391304
47173,7392,311,48106,85.83153534,-0.493670886
47175,1966,93,44451,79.31021881,-0.53125
47177,16253,688,46144,82.3309021,-0.397058824
47179,58827,2078,51879,92.56338501,-0.46031746
47181,6011,290,45091,80.45211792,-0.471264368
47183,15443,644,42506,75.83992004,-0.534883721
47185,11832,451,43583,77.76152039,-0.5
47187,128178,3187,119637,213.4583435,-0.466666667
47189,76285,2098,80080,142.8800812,-0.490566038
48001,22779,687,48461,75.66828918,-0.382978723
48003,9685,226,74918,116.9789505,-0.233333333
48005,34330,1430,51750,80.80382538,-0.245283019
48007,8885,397,53085,82.88832855,-0.232142857
48009,3895,113,63731,99.51127625,-0.391304348
48011,905,25,64424,100.5933456,-0.181818182
48013,20959,781,57309,89.48379517,-0.28
48015,13493,481,68311,106.6626053,-0.291666667
48017,2407,92,46174,72.0973053,-0.274509804
48019,9717,331,59604,93.06726837,-0.3125
48021,41385,1304,62627,97.78746033,-0.367346939
48023,1712,40,41539,64.86009979,-0.465116279
48025,9391,432,44171,68.96977234,-0.254237288
48027,138259,5528,54831,85.61457825,-0.355932203
48029,913638,29697,58956,92.05545807,-0.340425532
48031,6352,159,68404,106.8078232,-0.351351351
48033,394,10,71926,112.3071671,-0.193548387
48035,8029,284,55179,86.15795135,-0.346153846
48037,37858,1755,51207,79.95597076,-0.3125
48039,172115,7575,83704,130.6976471,-0.192307692
48041,115510,3204,54471,85.05246735,-0.325
48043,4068,122,48581,75.85565948,-0.382978723
48045,558,21,44259,69.10717773,-0.142857143
48047,2484,133,31410,49.04440689,-0.346153846
48049,15084,581,56040,87.50234222,-0.288461538
48051,8021,258,61745,96.41027832,-0.354166667
48053,22943,643,62827,98.0997467,-0.386363636
48055,18715,659,55301,86.34844971,-0.358490566
48057,11737,389,55909,87.29779816,-0.333333333
48059,5872,187,50812,79.33920288,-0.311111111
48061,157444,9181,40893,63.85141373,-0.345238095
48063,4761,209,47091,73.52913666,-0.322580645
48065,2903,77,69760,108.9251175,-0.235294118
48067,11841,534,44529,69.52876282,-0.441558442
48069,3324,94,51736,80.78195953,-0.3
48071,19013,898,93351,145.7607269,-0.224137931
48073,20216,791,46576,72.72499847,-0.355932203
48075,2878,80,44095,68.85110474,-0.27027027
48077,4761,150,59983,93.65904999,-0.326086957
48079,1088,39,43742,68.29991913,-0.326923077
48081,1403,47,48435,75.62769318,-0.272727273
48083,2743,116,44834,70.00499725,-0.338709677
48085,554215,17616,96847,151.2194672,-0.326086957
48087,1111,35,40314,62.94734955,-0.243902439
48089,9541,303,55607,86.82624817,-0.311111111
48091,73767,2254,87976,137.3680573,-0.347826087
48093,5401,180,54122,84.50752258,-0.346938776
48095,1215,40,43321,67.64255524,0.066666667
48097,19272,558,61186,95.53744507,-0.282051282
48099,23038,952,53083,82.8852005,-0.333333333
48101,526,23,40449,63.15814209,-0.333333333
48103,1504,63,68626,107.1544571,-0.024390244
48105,1584,48,54165,84.57466888,-0.236842105
48107,2361,97,38871,60.69421005,-0.1875
48109,998,43,44462,69.42414856,-0.023809524
48111,3860,78,55793,87.1166687,-0.333333333
48113,1297239,47077,61807,96.50708771,-0.363636364
48115,4442,180,48165,75.20610809,-0.204081633
48117,8204,230,46178,72.10355377,-0.27027027
48119,2358,83,51348,80.1761322,-0.442622951
48121,488509,14889,90910,141.9492798,-0.333333333
48123,9483,256,52544,82.04359436,-0.333333333
48125,646,29,41973,65.53775787,-0.317460317
48127,7254,189,40315,62.94890976,-0.342105263
48129,1392,49,41093,64.16369629,-0.306122449
48131,4732,220,37100,57.92892456,-0.214285714
48133,8068,277,46991,73.37299347,-0.326530612
48135,85963,2352,65564,102.3733673,-0.228571429
48137,1024,24,40424,63.11910629,-0.477272727
48139,91180,2913,78341,122.3237152,-0.38
48141,348607,13827,48629,75.93061066,-0.415384615
48143,20194,657,53044,82.8243103,-0.255813953
48145,6270,212,41484,64.7742157,-0.410714286
48147,16873,476,56123,87.63194275,-0.5
48149,12070,325,62195,97.11292267,-0.257142857
48151,1583,48,51053,79.71550751,-0.369565217
48153,2456,112,45022,70.29854584,-0.388888889
48155,562,17,38615,60.29448318,-0.325581395
48157,386098,13851,101361,158.267746,-0.239130435
48159,4497,169,50630,79.05502319,-0.307692308
48161,6081,306,52511,81.99206543,-0.157894737
48163,10160,273,40360,63.01917267,-0.277777778
48165,9637,240,67171,104.8825836,-0.272727273
48167,159153,6707,73214,114.3182831,-0.298245614
48169,2081,55,48975,76.47086334,-0.297297297
48171,13226,330,62143,97.03173065,-0.333333333
48173,781,18,93759,146.3977966,-0.148148148
48175,3158,110,56758,88.6234436,-0.19047619
48177,9336,258,48425,75.61207581,-0.307692308
48179,7759,287,52543,82.04203033,-0.12195122
48181,62299,1973,57439,89.68677521,-0.367346939
48183,55891,2171,53137,82.96952057,-0.244897959
48185,10805,448,51651,80.64923859,-0.166666667
48187,79374,2419,78801,123.0419693,-0.318181818
48189,11642,542,49187,76.80188751,-0.536842105
48191,1024,44,35940,56.11766815,-0.349206349
48193,3569,110,52505,81.98269653,-0.361702128
48195,2702,65,58703,91.66042328,-0.115384615
48197,1669,52,40057,62.54606247,-0.4
48199,24410,1164,62616,97.77028656,-0.28125
48201,2212656,88687,61638,96.24320984,-0.235294118
48203,28254,1175,55171,86.14546204,-0.285714286
48205,2752,46,72796,113.6656036,-0.384615385
48207,2180,73,38613,60.29136276,-0.2
48209,117494,3354,72890,113.8123779,-0.348837209
48211,1953,53,71299,111.3281479,0.083333333
48213,35351,1283,49896,77.90893555,-0.385964912
48215,329880,22047,41656,65.04278564,-0.292134831
48217,15851,545,53210,83.08350372,-0.377358491
48219,10936,332,51149,79.86540222,-0.256410256
48221,26806,945,74534,116.379364,-0.32
48223,17007,537,50332,78.58972168,-0.354166667
48225,9959,321,43601,68.07975769,-0.38
48227,13589,433,61112,95.42189789,-0.295454545
48229,1781,81,39309,61.37811661,-0.3125
48231,42164,1561,57513,89.80232239,-0.4
48233,8281,384,57936,90.4628067,0
48235,744,18,68630,107.1607056,-0.351351351
48237,3360,109,55358,86.43744659,-0.184210526
48239,7304,225,55800,87.12760162,-0.25
48241,12043,784,47252,73.78052521,-0.265060241
48243,1016,31,53362,83.32083893,-0.189189189
48245,99716,6186,55173,86.14858246,-0.30952381
48247,1791,90,38788,60.56461334,-0.213114754
48249,16063,792,44444,69.39604187,-0.113207547
48251,80679,2672,66538,103.8941956,-0.37254902
48253,5540,245,51094,79.77952576,-0.25
48255,6977,179,54843,85.63331604,-0.324324324
48257,65182,2173,75009,117.1210403,-0.384615385
48259,22043,615,94899,148.1778107,-0.341463415
48261,223,8,46132,72.03173065,0.166666667
48263,462,11,52591,82.11698151,-0.342857143
48265,21588,655,57789,90.23327637,-0.340909091
48267,1799,56,44757,69.88476563,-0.230769231
48269,230,5,71256,111.2610092,-0.475
48271,1317,49,47076,73.50571442,-0.506849315
48273,12904,580,47169,73.65092468,-0.218181818
48275,1396,46,40808,63.71869278,-0.272727273
48277,23128,808,47061,73.48229218,-0.451612903
48279,5066,200,42719,66.70257568,-0.355932203
48281,8809,303,58817,91.83842468,-0.421052632
48283,4282,106,41683,65.08493805,-0.225806452
48285,8369,255,52632,82.18099976,-0.25
48287,9858,268,59250,92.51451874,-0.35
48289,6044,275,50522,78.88639069,-0.185185185
48291,31793,1675,53274,83.18343353,-0.315068493
48293,8273,331,43644,68.14689636,-0.355932203
48295,1586,43,65388,102.0985565,-0.235294118
48297,5370,171,54163,84.57154083,-0.138888889
48299,8349,299,55617,86.84185791,-0.326923077
48301,500,4,88487,138.1659546,-0.843137255
48303,153675,4482,54733,85.46155548,-0.3
48305,2700,83,45737,71.41496277,-0.318181818
48307,3296,180,43262,67.5504303,0.209302326
48309,115232,3961,51078,79.75454712,-0.352941176
48311,802,13,68349,106.7219391,-0.2
48313,4344,191,46274,72.25344849,-0.142857143
48315,4057,178,37876,59.14059067,-0.353846154
48317,2740,74,68745,107.3402634,-0.235294118
48319,1705,56,54914,85.74417877,-0.304347826
48321,15761,946,49276,76.94085693,-0.2875
48323,21849,1792,40017,62.48360443,-0.315315315
48325,21094,691,60695,94.77078247,-0.36
48327,835,30,38425,59.99781418,-0.270833333
48329,104484,2230,85811,133.9875641,-0.275862069
48331,9270,484,48989,76.49272156,-0.206349206
48333,1828,61,46876,73.19342804,-0.272727273
48335,2248,86,44457,69.41633606,-0.139534884
48337,9025,267,53649,83.7689743,-0.275
48339,279159,9791,88833,138.7062073,-0.244444444
48341,10568,249,55099,86.03304291,-0.342857143
48343,4554,255,43304,67.61601257,-0.329113924
48345,456,16,40217,62.79589081,-0.19047619
48347,27117,1046,46207,72.14883423,-0.314814815
48349,23264,783,48649,75.96183777,-0.377358491
48351,4820,324,45890,71.653862,-0.25
48353,6832,207,46389,72.43301392,-0.325581395
48355,160110,6857,56079,87.56324005,-0.211538462
48357,4187,115,62567,97.69377136,-0.1
48359,884,26,59404,92.75498199,-0.216216216
48361,34561,1875,62976,98.33239746,-0.37037037
48363,13146,427,50159,78.31959534,-0.403846154
48365,9709,409,56882,88.81706238,-0.2
48367,66740,1995,82501,128.8192444,-0.369565217
48369,4761,107,50607,79.01911163,-0.290322581
48371,6165,209,52763,82.38554382,-0.214285714
48373,17166,865,50416,78.7208786,-0.261538462
48375,52868,1488,41138,64.23396301,-0.325
48377,2912,200,33499,52.30622864,-0.457627119
48379,5871,184,65657,102.5185776,-0.4
48381,71362,1750,70694,110.3834839,-0.314285714
48383,1844,49,67384,105.2151642,-0.1875
48385,1019,42,40834,63.75928879,-0.365079365
48387,4844,234,41325,64.52594757,-0.417721519
48389,10966,197,48990,76.49428558,-0.56097561
48391,3030,117,46883,73.20436096,-0.139534884
48393,405,12,70705,110.4006653,-0.236842105
48395,7198,270,47016,73.41202545,-0.333333333
48397,51853,1637,105763,165.1411591,-0.326086957
48399,4469,128,48650,75.96340179,-0.348837209
48401,22076,819,56036,87.49609375,-0.28
48403,3509,246,43778,68.35613251,-0.38317757
48405,3213,160,40094,62.60383606,-0.515463918
48407,11207,537,42633,66.56829834,-0.206896552
48409,28135,1629,57302,89.47286224,-0.126984127
48411,2459,74,46061,71.92086792,-0.30952381
48413,1272,37,53286,83.20217133,-0.066666667
48415,6443,215,56299,87.90675354,-0.058823529
48417,1863,42,65095,101.6410599,-0.214285714
48419,10710,438,39708,62.00112534,-0.338983051
48421,1336,32,55473,86.61701202,-0.28125
48423,104682,3607,59538,92.96421051,-0.377358491
48425,4213,156,67897,106.0161743,-0.307692308
48427,22664,2484,32516,50.77134323,-0.282608696
48429,3970,123,46658,72.85303497,-0.318181818
48431,557,18,66790,104.287674,0.033333333
48433,566,17,48267,75.3653717,-0.256410256
48435,1364,53,63427,99.03659821,0.027777778
48437,2519,95,44388,69.30860138,-0.419354839
48439,1043814,35832,70130,109.5028381,-0.352941176
48441,64876,1910,54465,85.04309845,-0.325581395
48443,365,13,45677,71.32128143,-0.260869565
48445,4815,182,42953,67.06795502,-0.181818182
48447,624,24,42746,66.74473572,-0.075
48449,12400,534,49924,77.95265961,-0.359375
48451,52981,1649,54774,85.52557373,-0.268292683
48453,718128,19283,80690,125.9915085,-0.365853659
48455,5045,252,43788,68.37174225,-0.213114754
48457,6746,410,48254,75.34507751,-0.296296296
48459,17334,665,53078,82.87739563,-0.288461538
48461,1606,49,58908,91.98051453,-0.090909091
48463,11049,433,44690,69.78015137,-0.344827586
48465,22120,762,45034,70.31728363,-0.431034483
48467,25276,851,55554,86.74349213,-0.388888889
48469,40948,1469,57344,89.53844452,-0.166666667
48471,23163,946,47519,74.19742584,-0.290909091
48473,23259,905,61822,96.53050995,-0.288461538
48475,7182,174,61396,95.86534119,-0.333333333
48477,14662,515,59039,92.18505859,-0.276595745
48479,114077,4387,52576,82.09355927,-0.288461538
48481,20931,734,49901,77.91674805,-0.276595745
48483,2196,67,58544,91.41215515,-0.166666667
48485,54292,1785,51535,80.46811676,-0.346938776
48487,4776,176,42570,66.46992493,-0.28
48489,6009,539,35821,55.93185806,-0.344
48491,309869,8972,92661,144.6833496,-0.363636364
48493,24208,708,76905,120.0815048,-0.333333333
48495,3941,116,64894,101.3272095,-0.340909091
48497,31267,1039,70468,110.0306015,-0.346938776
48499,17012,688,56945,88.91543579,-0.35
48501,3639,108,62636,97.80151367,-0.064516129
48503,7760,236,52643,82.19817352,-0.268292683
48505,4860,258,36069,56.3190918,-0.056603774
48507,3066,282,32538,50.80569458,-0.317073171
49001,2795,85,58309,77.02133179,-0.210526316
49003,25423,669,69380,91.64520264,-0.297297297
49005,63398,1360,63180,83.45552063,-0.322580645
49007,8230,307,52110,68.83296967,-0.265306122
49009,375,15,63433,83.789711,-0.05
49011,169395,4102,87610,115.7255173,-0.294117647
49013,7448,295,59437,78.51132965,0.085714286
49015,4140,168,61893,81.75550079,-0.235294118
49017,2604,169,54625,72.15507507,-0.273809524
49019,5975,236,53535,70.71527863,-0.37704918
49021,23488,700,58307,77.01869202,-0.325581395
49023,5685,142,66056,87.25447083,-0.384615385
49025,3721,109,55887,73.82207489,-0.391304348
49027,5883,159,59069,78.02523041,-0.212121212
49029,5400,131,101943,134.6582184,-0.25
49031,459,22,42196,55.73740005,-0.323529412
49033,1135,35,64583,85.3087616,-0.189189189
49035,618281,15476,79941,105.5954056,-0.314285714
49037,5442,281,49438,65.30348206,-0.337837838
49039,12086,387,54648,72.18545532,-0.279069767
49041,9464,292,58983,77.91162872,-0.302325581
49043,24355,594,112482,148.579361,-0.272727273
49045,33881,962,80196,105.9322357,-0.391304348
49047,13101,563,62541,82.6114502,0.205882353
49049,301005,7203,79505,105.0194855,-0.303030303
49051,15647,430,92136,121.7039795,-0.25
49053,74147,2223,64388,85.05118561,-0.30952381
49055,1352,76,50555,66.77894592,-0.411111111
49057,124192,3678,71835,94.88805389,-0.30952381
50001,20190,466,73574,116.2434998,-0.394736842
50003,17690,519,56948,89.97519684,-0.382978723
50005,14086,416,50942,80.48599243,-0.408163265
50007,95279,1692,76483,120.8395844,-0.451612903
50009,2601,84,45796,72.35555267,-0.483333333
50011,26945,626,65056,102.7854614,-0.425
50013,4047,115,68364,108.0119476,-0.377777778
50015,13571,424,60555,95.67408752,-0.423076923
50017,15635,369,59758,94.41486359,-0.41025641
50019,12775,549,48826,77.14281464,-0.349206349
50021,29773,818,51903,82.00432587,-0.4375
50023,33822,764,65879,104.085762,-0.435897436
50025,21513,546,52068,82.26502228,-0.390243902
50027,28477,592,61843,97.7090683,-0.459459459
51001,16116,570,47335,61.89928055,-0.484848485
51003,56939,1381,86332,112.8950882,-0.454545455
51005,6784,227,53341,69.75324249,-0.448275862
51007,6171,192,60096,78.58665466,-0.423076923
51009,14690,463,56218,73.51544952,-0.41509434
51011,7021,242,54609,71.41138458,-0.410714286
51013,152444,2854,118986,155.5962372,-0.4375
51015,36884,886,63621,83.19624329,-0.5
51017,2431,58,54385,71.11846161,-0.477272727
51019,37897,1067,66591,87.0800705,-0.46
51021,2782,76,49023,64.10665131,-0.542372881
51023,17255,430,74178,97.0014801,-0.5
51025,5800,273,43835,57.32238388,-0.430379747
51027,6469,364,36881,48.22874069,-0.485436893
51029,6300,261,47202,61.72536087,-0.402985075
51031,25424,781,48984,64.05565643,-0.433962264
51033,14816,472,64647,84.53792572,-0.491803279
51035,12904,457,45698,59.75860214,-0.484848485
51036,3567,122,56465,73.83844757,-0.431034483
51037,5112,179,43001,56.23177338,-0.484848485
51041,185534,5014,81641,106.7607346,-0.48
51043,7531,182,85567,111.8947067,-0.441860465
51045,2286,71,53319,69.72447205,-0.516129032
51047,24539,625,79739,104.2735138,-0.489795918
51049,4559,136,52005,68.00617218,-0.516666667
51051,4487,224,37161,48.59489059,-0.52
51053,13292,432,58474,76.46559143,-0.507936508
51057,5350,189,53538,70.01085663,-0.451612903
51059,624958,14080,127898,167.2503357,-0.463414634
51061,36962,884,103827,135.7730408,-0.488888889
51063,8089,204,52277,68.36186218,-0.456521739
51065,14038,316,75089,98.19277954,-0.488372093
51067,25868,749,61878,80.91694641,-0.471698113
51069,47782,1137,83672,109.4166412,-0.5
51071,7712,248,53111,69.45246887,-0.491803279
51073,19281,486,71715,93.78064728,-0.468085106
51075,11204,304,100444,131.3491364,-0.446808511
51077,7897,224,41312,54.02309418,-0.631578947
51079,10419,239,73345,95.91217804,-0.488372093
51081,4169,140,47315,61.87312698,-0.492063492
51083,15062,589,42619,55.73223877,-0.506493506
51085,58387,1388,90824,118.7692032,-0.488888889
51087,178702,4949,68975,90.19759369,-0.46
51089,23143,766,41908,54.80247498,-0.573333333
51091,1226,32,45917,60.04498291,-0.342105263
51093,19180,530,78749,102.9789047,-0.470588235
51095,36076,944,92773,121.3178864,-0.479166667
51097,3788,104,54185,70.85692596,-0.526315789
51099,13202,347,85657,112.0123978,-0.509433962
51101,9064,244,73035,95.50679016,-0.490196078
51103,5208,226,55072,72.0168457,-0.44
51105,8028,324,35878,46.91713333,-0.5125
51107,223136,5056,151806,198.5144653,-0.476190476
51109,19700,520,64135,83.86839294,-0.48
51111,5190,163,44860,58.66276169,-0.482758621
51113,7327,159,66397,86.82637787,-0.475
51115,4080,116,69112,90.37674713,-0.377777778
51117,12258,489,43128,56.39785004,-0.5
51119,5165,130,58834,76.93635559,-0.5
51121,49375,1366,58740,76.81343079,-0.46
51125,7392,201,55804,72.97406769,-0.458333333
51127,12626,293,102619,134.1933594,-0.477272727
51131,5241,234,45235,59.15314484,-0.418918919
51133,5464,236,60385,78.96457672,-0.405797101
51135,7130,194,45913,60.03975296,-0.5
51137,16974,502,71691,93.74926758,-0.442307692
51139,11661,449,52877,69.14647675,-0.53164557
51141,7169,246,43568,56.97323227,-0.5
51143,29277,972,51682,67.58379364,-0.483870968
51145,14075,350,94293,123.3055649,-0.454545455
51147,10111,378,44586,58.3044548,-0.52
51149,14758,490,74518,97.4460907,-0.483870968
51153,242881,6073,106208,138.8866425,-0.5
51155,15786,530,54086,70.72746277,-0.466666667
51157,3696,91,79086,103.4195938,-0.489361702
51159,3975,117,49758,65.06780243,-0.452830189
51161,48789,1213,71742,93.81595612,-0.466666667
51163,10587,283,58501,76.50089264,-0.5
51165,41832,972,67242,87.9313736,-0.5
51167,10853,453,40345,52.75856018,-0.480519481
51169,8887,274,41288,53.99171066,-0.473684211
51171,21865,545,59087,77.26719666,-0.510204082
51173,13292,492,41964,54.87570572,-0.538461538
51175,8953,234,62327,81.50409698,-0.479166667
51177,66700,1915,90262,118.0342865,-0.471698113
51179,72123,1961,109090,142.6553802,-0.5
51181,3571,122,59069,77.24365997,-0.459016393
51183,3626,166,45134,59.02106857,-0.428571429
51185,15101,658,43619,57.03992462,-0.475
51187,20124,560,69878,91.37843323,-0.509090909
51191,25633,850,52387,68.50570679,-0.438596491
51193,9249,325,54885,71.77230835,-0.46031746
51195,12824,595,42372,55.40924072,-0.52688172
51197,13336,473,48543,63.47896576,-0.46031746
51199,32457,851,91535,119.6989746,-0.469387755
51510,99457,2075,102589,134.154129,-0.473684211
51520,7073,264,37678,49.27096558,-0.428571429
51530,3396,90,44752,58.52153015,-0.543859649
51540,25720,598,58717,76.78335571,-0.452380952
51550,121576,3444,77361,101.1638412,-0.461538462
51570,8346,269,57688,75.43774414,-0.456140351
51580,2326,95,41842,54.71616745,-0.506329114
51590,18300,923,36073,47.17213058,-0.435294118
51595,2205,111,38631,50.51718903,-0.4
51600,12990,274,106430,139.1769409,-0.475
51610,8415,172,137849,180.2631073,-0.428571429
51620,3470,138,45433,59.4120636,-0.506493506
51630,13758,460,62121,81.23471832,-0.466666667
51640,2844,91,37229,48.683815,-0.569444444
51650,62719,2361,55816,72.98976135,-0.454545455
51660,24084,771,48189,63.01604462,-0.483333333
51670,9286,402,38293,50.0751915,-0.534090909
51678,2006,95,54204,70.8817749,-0.407894737
51680,35419,1310,50612,66.18457031,-0.428571429
51683,21418,532,84405,110.3751755,-0.510204082
51685,9325,228,83145,108.7274933,-0.489361702
51690,5284,216,37814,49.44881058,-0.597938144
51700,86981,2982,53022,69.33609009,-0.459016393
51710,108369,3723,52437,68.5710907,-0.467741935
51720,1629,59,38062,49.77311707,-0.539473684
51730,12275,701,40240,52.62125397,-0.485714286
51735,6341,150,98217,128.4369202,-0.488888889
51740,42913,1672,50411,65.92172241,-0.464788732
51750,8451,299,41530,54.30817032,-0.484848485
51760,115867,3771,50949,66.6252594,-0.466666667
51770,47903,1442,45534,59.54413986,-0.5
51775,12607,346,54888,71.77622986,-0.470588235
51790,11999,319,54296,71.00208282,-0.490196078
51800,44198,1324,77847,101.7993774,-0.49122807
51810,229159,6091,78491,102.6415253,-0.458333333
51820,10459,298,44619,58.34761047,-0.461538462
51830,6529,252,56569,73.97444916,-0.486111111
51840,14459,399,60254,78.7932663,-0.46
53001,9305,555,53535,68.04662323,-0.188405797
53003,9916,423,54776,69.62401581,-0.211538462
53005,97473,5366,72847,92.5934906,-0.287671233
53007,42750,2178,59838,76.0581665,-0.2
53009,26869,1887,57571,73.176651,-0.195121951
53011,232780,11411,80407,102.2027588,-0.308823529
53013,1717,98,56338,71.60942841,-0.228571429
53015,44997,2846,57316,72.85253143,-0.243589744
53017,20826,1228,63086,80.1865921,-0.188405797
53019,2218,279,47463,60.3286972,0.009009009
53021,40166,2739,63575,80.80814362,-0.209876543
53023,856,50,54555,69.34310913,-0.153846154
53025,43951,3199,57152,72.64407349,-0.055555556
53027,26834,2034,59346,75.43280029,-0.292929293
53029,34065,1806,72173,91.73678589,-0.21875
53031,12111,724,60556,76.97078705,-0.282051282
53033,1255340,33295,102338,130.0785522,-0.422222222
53035,122344,5820,79268,100.7550125,-0.237288136
53037,22291,1260,59172,75.21163177,-0.194029851
53039,9657,600,60567,76.98477173,-0.226666667
53041,32676,2132,58525,74.38925171,-0.306818182
53043,4776,251,60849,77.34321594,-0.107142857
53045,23576,1583,63689,80.95304871,-0.222222222
53047,19024,1364,44777,56.914608,-0.028985507
53049,7922,594,50521,64.21562195,-0.270833333
53051,4634,396,51950,66.03198242,-0.18556701
53053,419058,22603,78779,100.133461,-0.25
53055,8304,326,69113,87.84732056,-0.224489796
53057,59702,3396,67551,85.86190796,-0.228571429
53059,5306,301,69163,87.91087341,-0.325
53061,426319,12422,89119,113.2763062,-0.44
53063,241263,13312,59976,76.23357391,-0.235294118
53065,17612,1320,55000,69.90873718,-0.230769231
53067,135461,6864,77890,99.003479,-0.238095238
53069,1281,90,61123,77.69149017,-0.29787234
53071,28656,1467,60202,76.52083588,-0.183333333
53073,109443,5720,68656,87.26644135,-0.21875
53075,23082,1045,45906,58.34964371,-0.156862745
53077,122601,9178,55674,70.76543427,-0.166666667
54001,6786,429,39710,81.60874939,-0.106060606
54003,57053,2110,63012,129.4971161,-0.333333333
54005,6996,404,43697,89.80250549,-0.395604396
54007,4862,389,39651,81.48749542,-0.204301075
54009,9486,521,50900,104.6055222,-0.267605634
54011,39793,1732,42125,86.57185364,-0.222222222
54013,2233,333,37307,76.67029572,0.354166667
54015,2885,270,41923,86.15672302,-0.196261682
54017,3833,179,50642,104.0753021,-0.081632653
54019,15352,925,41430,85.14354706,-0.304878049
54021,2218,161,40373,82.97129059,0.0625
54023,5650,329,47400,97.41260529,-0.276315789
54025,15285,744,43564,89.5291748,-0.323529412
54027,10287,415,54811,112.6430893,-0.370967742
54029,12446,678,51017,104.8459702,-0.341772152
54031,5519,300,46658,95.88771057,-0.373493976
54033,33109,1545,53909,110.7893677,-0.150943396
54035,12713,676,50808,104.4164505,-0.230769231
54037,29674,955,75225,154.5962677,-0.326086957
54039,78956,3809,48334,99.33208466,-0.206896552
54041,6395,424,46895,96.37477112,0
54043,6771,459,43198,88.77700043,-0.329787234
54045,10526,664,38533,79.18987274,-0.432692308
54047,4060,409,29106,59.81627274,-0.286821705
54049,24471,1311,51300,105.4275665,-0.13559322
54051,13284,905,53145,109.2192612,-0.146666667
54053,9695,615,47753,98.13806152,-0.347826087
54055,19824,1199,41794,85.89161682,-0.24
54057,11927,723,49704,102.1475983,-0.269230769
54059,6445,469,34698,71.30849457,-0.423728814
54061,52896,1998,55652,114.3714447,-0.162790698
54063,5750,263,44655,91.7713089,-0.24137931
54065,7913,321,50660,104.1122894,-0.327586207
54067,8891,602,40023,82.2519989,-0.292134831
54069,20281,961,50390,103.5574112,-0.181818182
54071,3562,144,43451,89.29694366,-0.1875
54073,2717,200,54972,112.9739609,-0.014285714
54075,3687,221,39454,81.08263397,-0.329411765
54077,14878,715,50821,104.4431686,-0.220338983
54079,25819,1177,66991,137.6744232,-0.2
54081,29138,1434,45386,93.27359772,-0.328571429
54083,11685,739,46285,95.12114716,-0.169014085
54085,4162,252,46131,94.80466461,-0.06557377
54087,4643,493,41671,85.63883209,-0.020408163
54089,4118,240,37000,76.03937531,-0.214285714
54091,7546,386,48294,99.24988556,-0.057692308
54093,3183,174,47222,97.04679871,-0.174603175
