fips_state_county_code,less_than_hs,hs_diploma_only,some_college_or_associates,bachelors_or_higher,Living Wage,Poverty Wage,Minimum Wage,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             "
48467,5876,13065,13202,6009,25.34,10.44,7.25,25276.0,851.0,55554.0,86.74349213,-0.388888889,59541.0,0.132410278,0.237112759,0,0,0,0,0,1,0,0,0
48469,9765,18587,19867,12033,26.92,10.44,7.25,40948.0,1469.0,57344.0,89.53844452,-0.166666667,91319.0,0.052147063,0.086135328,0,0,1,0,0,0,0,0,0
48471,6509,18574,11813,9701,26.23,10.44,7.25,23163.0,946.0,47519.0,74.19742584,-0.290909091,76400.0,0.125830742,0.237106725,0,0,0,0,0,0,0,1,0
48473,5002,9297,8247,6034,27.55,10.44,7.25,23259.0,905.0,61822.0,96.53050995,-0.288461538,56794.0,0.314523782,0.745091412,1,0,0,0,0,0,0,0,0
48475,1575,2671,2205,918,25.15,10.44,7.25,7182.0,174.0,61396.0,95.86534119,-0.333333333,11644.0,0.092512667,0.067375561,0,0,0,0,0,1,0,0,0
48477,3113,7292,6799,6284,25.98,10.44,7.25,14662.0,515.0,59039.0,92.18505859,-0.276595745,35805.0,0.061895723,0.177331317,0,0,0,0,0,1,0,0,0
48479,49087,38292,35295,28650,25.98,10.44,7.25,114077.0,4387.0,52576.0,82.09355927,-0.288461538,267114.0,0.067158335,0.383121725,0,1,0,0,0,0,0,0,0
48481,5865,7432,8832,4861,25.01,10.44,7.25,20931.0,734.0,49901.0,77.91674805,-0.276595745,41570.0,0.007025194,0.009201039,0,0,0,0,0,0,0,1,0
48483,716,1089,1209,610,24.99,10.44,7.25,2196.0,67.0,58544.0,91.41215515,-0.166666667,4990.0,-0.077634011,-0.056532426,0,0,0,0,1,0,0,0,0
48485,11300,26740,26806,19455,25.46,10.44,7.25,54292.0,1785.0,51535.0,80.46811676,-0.346938776,129350.0,-0.01634981,-0.017806295,0,0,1,0,0,0,0,0,0
48487,2021,3012,2477,1346,24.99,10.44,7.25,4776.0,176.0,42570.0,66.46992493,-0.28,12887.0,-0.047875877,-0.122079161,0,0,0,0,0,1,0,0,0
48489,4556,4741,2821,1178,24.99,10.44,7.25,6009.0,539.0,35821.0,55.93185806,-0.344,20164.0,-0.089003343,0.004233279,0,0,0,0,0,1,0,0,0
48491,24500,74262,113722,149594,29.3,10.44,7.25,309869.0,8972.0,92661.0,144.6833496,-0.363636364,609017.0,0.440849912,1.431535618,1,0,0,0,0,0,0,0,0
48493,4114,11940,9835,7197,27.25,10.44,7.25,24208.0,708.0,76905.0,120.0815048,-0.333333333,49753.0,0.159257188,0.535539027,1,0,0,0,0,0,0,0,0
48495,1421,1396,1415,380,24.99,10.44,7.25,3941.0,116.0,64894.0,101.3272095,-0.340909091,7791.0,0.095780591,0.08615642,0,0,0,0,0,1,0,0,0
48497,6533,15461,14455,8003,27.29,10.44,7.25,31267.0,1039.0,70468.0,110.0306015,-0.346938776,68632.0,0.160755662,0.406710529,1,0,0,0,0,0,0,0,0
48499,4926,10763,11199,5366,25.27,10.44,7.25,17012.0,688.0,56945.0,88.91543579,-0.35,44843.0,0.068606425,0.220915353,0,0,0,0,0,1,0,0,0
48501,1779,1275,1200,619,24.99,10.44,7.25,3639.0,108.0,62636.0,97.80151367,-0.064516129,7694.0,-0.023480137,0.050375427,0,0,0,0,0,0,1,0,0
48503,2123,4201,3747,2402,24.99,10.44,7.25,7760.0,236.0,52643.0,82.19817352,-0.268292683,17867.0,-0.036819407,-0.000279767,0,0,0,0,0,0,1,0,0
48505,3063,2477,1569,933,24.99,10.44,7.25,4860.0,258.0,36069.0,56.3190918,-0.056603774,13889.0,-0.009202454,0.149656485,0,0,0,0,0,1,0,0,0
48507,2351,2317,1655,770,24.99,10.44,7.25,3066.0,282.0,32538.0,50.80569458,-0.317073171,9670.0,-0.171876338,-0.169600687,0,0,0,0,0,0,1,0,0
49001,424,1248,1350,807,26.09,10.44,7.25,2795.0,85.0,58309.0,77.02133179,-0.210526316,7072.0,0.066827576,0.179256295,0,0,0,0,0,0,1,0,0
49003,2211,9891,12147,7630,26.68,10.44,7.25,25423.0,669.0,69380.0,91.64520264,-0.297297297,57666.0,0.153896948,0.348754532,0,1,0,0,0,0,0,0,0
49005,4298,12683,21674,24015,26.11,10.44,7.25,63398.0,1360.0,63180.0,83.45552063,-0.322580645,133154.0,0.181952137,0.457002484,0,0,1,0,0,0,0,0,0
49007,1104,3547,6192,2239,26.09,10.44,7.25,8230.0,307.0,52110.0,68.83296967,-0.265306122,20412.0,-0.04630192,-0.005796113,0,0,0,0,0,0,1,0,0
49009,24,161,163,54,26.59,10.44,7.25,375.0,15.0,63433.0,83.789711,-0.05,935.0,-0.117091596,0.018518519,0,0,0,0,1,0,0,0,0
49011,8786,42660,74051,76128,28.3,10.44,7.25,169395.0,4102.0,87610.0,115.7255173,-0.294117647,362679.0,0.183373086,0.517504404,0,1,0,0,0,0,0,0,0
49013,1322,4326,4405,1726,26.93,10.44,7.25,7448.0,295.0,59437.0,78.51132965,0.085714286,19596.0,0.05315204,0.357815965,0,0,0,0,0,0,1,0,0
49015,392,1908,2986,1026,26.09,10.44,7.25,4140.0,168.0,61893.0,81.75550079,-0.235294118,9825.0,-0.10486516,-0.095220554,0,0,0,0,0,0,1,0,0
49017,253,1247,1055,892,26.09,10.44,7.25,2604.0,169.0,54625.0,72.15507507,-0.273809524,5083.0,-0.017208043,0.07394887,0,0,0,0,1,0,0,0,0
49019,462,1967,2503,1979,26.61,10.44,7.25,5975.0,236.0,53535.0,70.71527863,-0.37704918,9669.0,0.048130081,0.150113001,0,0,0,0,0,0,1,0,0
49021,2023,6757,11325,8544,26.09,10.44,7.25,23488.0,700.0,58307.0,77.01869202,-0.325581395,57289.0,0.241015532,0.695291924,0,0,0,0,0,0,0,1,0
49023,566,2446,2319,1012,27.6,10.44,7.25,5685.0,142.0,66056.0,87.25447083,-0.384615385,11786.0,0.150302557,0.431034483,0,1,0,0,0,0,0,0,0
49025,400,1161,2173,1591,26.59,10.44,7.25,3721.0,109.0,55887.0,73.82207489,-0.391304348,7667.0,0.076070175,0.266017173,0,0,0,0,0,1,0,0,0
49027,936,2409,2903,1620,26.09,10.44,7.25,5883.0,159.0,59069.0,78.02523041,-0.212121212,12975.0,0.03775094,0.045949214,0,0,0,0,0,0,1,0,0
49029,121,1266,2534,2551,28.3,10.44,7.25,5400.0,131.0,101943.0,134.6582184,-0.25,12295.0,0.298447566,0.723920359,0,1,0,0,0,0,0,0,0
49031,117,527,393,263,26.09,10.44,7.25,459.0,22.0,42196.0,55.73740005,-0.323529412,1438.0,-0.075835476,0.000695894,0,0,0,0,1,0,0,0,0
49033,63,468,592,336,26.59,10.44,7.25,1135.0,35.0,64583.0,85.3087616,-0.189189189,2510.0,0.108657244,0.279959204,0,0,0,1,0,0,0,0,0
49035,65628,161676,233110,254184,29.38,10.44,7.25,618281.0,15476.0,79941.0,105.5954056,-0.314285714,1185238.0,0.151102068,0.319233907,1,0,0,0,0,0,0,0,0
49037,1367,2920,3118,1659,26.09,10.44,7.25,5442.0,281.0,49438.0,65.30348206,-0.337837838,14518.0,-0.01546182,0.008965182,0,0,0,0,0,0,1,0,0
49039,1724,5113,7141,3698,26.22,10.44,7.25,12086.0,387.0,54648.0,72.18545532,-0.279069767,28437.0,0.022104809,0.251518352,0,0,0,0,0,1,0,0,0
49041,1236,4328,5210,2440,26.09,10.44,7.25,9464.0,292.0,58983.0,77.91162872,-0.302325581,21522.0,0.034612057,0.142356688,0,0,0,0,0,0,1,0,0
49043,1393,4380,6529,15046,29.95,10.44,7.25,24355.0,594.0,112482.0,148.579361,-0.272727273,42357.0,0.166088537,0.423956162,0,0,0,0,0,0,0,1,0
49045,3418,11466,14778,9490,27.79,10.44,7.25,33881.0,962.0,80196.0,105.9322357,-0.391304348,72698.0,0.248720327,0.784437899,1,0,0,0,0,0,0,0,0
49047,2983,7301,7325,3297,27.69,10.44,7.25,13101.0,563.0,62541.0,82.6114502,0.205882353,35620.0,0.093040383,0.414951935,0,0,0,0,0,0,1,0,0
49049,16174,49075,112013,122208,27.6,10.44,7.25,301005.0,7203.0,79505.0,105.0194855,-0.303030303,659399.0,0.276509784,0.789224478,0,1,0,0,0,0,0,0,0
49051,1027,4144,6253,7575,28.84,10.44,7.25,15647.0,430.0,92136.0,121.7039795,-0.25,34788.0,0.478453039,1.287781139,0,0,0,0,0,1,0,0,0
49053,7579,24989,44307,29980,27.84,10.44,7.25,74147.0,2223.0,64388.0,85.05118561,-0.30952381,180279.0,0.30528183,0.99589261,0,0,1,0,0,0,0,0,0
49055,207,437,718,415,26.09,10.44,7.25,1352.0,76.0,50555.0,66.77894592,-0.411111111,2486.0,-0.105111591,-0.009166999,0,0,0,0,1,0,0,0,0
49057,14562,46044,56935,38100,28.3,10.44,7.25,124192.0,3678.0,71835.0,94.88805389,-0.30952381,262223.0,0.134005951,0.334291646,0,1,0,0,0,0,0,0,0
50001,1654,7403,6295,10068,29.0,10.44,10.96,20190.0,466.0,73574.0,116.2434998,-0.394736842,37363.0,0.014719861,0.038928899,0,0,0,0,0,1,0,0,0
50003,2250,7409,6599,9227,28.08,10.44,10.96,17690.0,519.0,56948.0,89.97519684,-0.382978723,37347.0,0.005979798,0.010224783,0,0,0,0,0,1,0,0,0
50005,1874,7607,5818,6257,27.65,10.44,10.96,14086.0,416.0,50942.0,80.48599243,-0.408163265,30233.0,-0.031831428,0.02117814,0,0,0,0,0,0,1,0,0
50007,6032,20348,25765,54980,32.72,10.44,10.96,95279.0,1692.0,76483.0,120.8395844,-0.451612903,168323.0,0.075237152,0.148061249,0,0,1,0,0,0,0,0,0
50009,625,2175,1167,766,26.82,10.44,10.96,2601.0,84.0,45796.0,72.35555267,-0.483333333,5920.0,-0.061211545,-0.082170543,0,0,0,0,1,0,0,0,0
50011,3202,13020,9840,8254,32.72,10.44,10.96,26945.0,626.0,65056.0,102.7854614,-0.425,49946.0,0.046077158,0.100253332,0,0,1,0,0,0,0,0,0
50013,376,1422,1377,2096,32.72,10.44,10.96,4047.0,115.0,68364.0,108.0119476,-0.377777778,7293.0,0.046341463,0.059259259,0,0,1,0,0,0,0,0,0
50015,1276,4546,5165,6792,28.86,10.44,10.96,13571.0,424.0,60555.0,95.67408752,-0.423076923,25945.0,0.060061287,0.117115178,0,0,0,1,0,0,0,0,0
50017,1739,7671,5637,6169,28.47,10.44,10.96,15635.0,369.0,59758.0,94.41486359,-0.41025641,29277.0,0.011784628,0.034011443,0,0,0,0,1,0,0,0,0
50019,2311,7798,5400,4256,26.96,10.44,10.96,12775.0,549.0,48826.0,77.14281464,-0.349206349,27393.0,0.005949102,0.042549952,0,0,0,0,0,0,1,0,0
50021,3161,14703,11670,13166,28.13,10.44,10.96,29773.0,818.0,51903.0,82.00432587,-0.4375,60572.0,-0.017358295,-0.044394661,0,0,0,0,0,0,0,1,0
50023,2636,11250,10401,17463,29.21,10.44,10.96,33822.0,764.0,65879.0,104.085762,-0.435897436,59807.0,0.004585615,0.030551056,0,0,0,0,0,0,0,1,0
50025,2413,9400,7889,12110,28.73,10.44,10.96,21513.0,546.0,52068.0,82.26502228,-0.390243902,45905.0,0.031271763,0.040646536,0,0,0,0,0,0,1,0,0
50027,2727,12080,10846,15879,28.68,10.44,10.96,28477.0,592.0,61843.0,97.7090683,-0.459459459,57753.0,0.019110641,0.006430364,0,0,0,0,0,0,1,0,0
51001,4360,8633,5938,4576,27.06,10.44,7.25,16116.0,570.0,47335.0,61.89928055,-0.484848485,33413.0,0.007508141,-0.127620689,0,0,0,1,0,0,0,0,0
51003,5789,11493,15440,40215,30.41,10.44,7.25,56939.0,1381.0,86332.0,112.8950882,-0.454545455,112395.0,0.135647166,0.353765176,0,0,1,0,0,0,0,0,0
51005,1572,4530,3438,1688,26.69,10.44,7.25,6784.0,227.0,53341.0,69.75324249,-0.448275862,15223.0,-0.0632,-0.116739194,0,0,0,0,0,1,0,0,0
51007,1497,3787,2408,1591,28.98,10.44,7.25,6171.0,192.0,60096.0,78.58665466,-0.423076923,13265.0,0.045311269,0.16584637,1,0,0,0,0,0,0,0,0
51009,3264,8176,6944,4339,27.27,10.44,7.25,14690.0,463.0,56218.0,73.51544952,-0.41509434,31307.0,-0.03233085,-0.01822002,0,1,0,0,0,0,0,0,0
51011,1567,3766,3462,2319,27.27,10.44,7.25,7021.0,242.0,54609.0,71.41138458,-0.410714286,16119.0,0.076537768,0.176311757,0,1,0,0,0,0,0,0,0
51013,9794,13487,19446,130252,33.58,10.44,7.25,152444.0,2854.0,118986.0,155.5962372,-0.4375,238643.0,0.149383269,0.26125331,1,0,0,0,0,0,0,0,0
51015,6962,21353,14268,12526,27.82,10.44,7.25,36884.0,886.0,63621.0,83.19624329,-0.5,77487.0,0.050671186,0.185088323,0,0,1,0,0,0,0,0,0
51017,305,1350,993,500,26.63,10.44,7.25,2431.0,58.0,54385.0,71.11846161,-0.477272727,4209.0,-0.110336081,-0.164880952,0,0,0,1,0,0,0,0,0
51019,5655,17138,17340,16558,27.27,10.44,7.25,37897.0,1067.0,66591.0,87.0800705,-0.46,79462.0,0.157056322,0.319396938,0,1,0,0,0,0,0,0,0
51021,565,2098,1581,701,26.51,10.44,7.25,2782.0,76.0,49023.0,64.10665131,-0.542372881,6270.0,-0.081184056,-0.087203377,0,0,0,1,0,0,0,0,0
51023,1775,7919,7875,6943,27.43,10.44,7.25,17255.0,430.0,74178.0,97.0014801,-0.5,33596.0,0.013515144,0.099561432,0,1,0,0,0,0,0,0,0
51025,2644,4473,3518,1670,27.27,10.44,7.25,5800.0,273.0,43835.0,57.32238388,-0.430379747,15849.0,-0.090914305,-0.138407176,0,0,0,0,0,1,0,0,0
51027,4895,5739,3805,1924,26.51,10.44,7.25,6469.0,364.0,36881.0,48.22874069,-0.485436893,20355.0,-0.155324093,-0.245216553,0,0,0,0,1,0,0,0,0
51029,2556,5422,3114,1582,26.76,10.44,7.25,6300.0,261.0,47202.0,61.72536087,-0.402985075,16824.0,-0.01877989,0.077494556,0,0,1,0,0,0,0,0,0
51031,5118,12812,12969,8945,27.27,10.44,7.25,25424.0,781.0,48984.0,64.05565643,-0.433962264,55696.0,0.015572007,0.092142675,0,1,0,0,0,0,0,0,0
51033,3042,7685,5596,4053,28.98,10.44,7.25,14816.0,472.0,64647.0,84.53792572,-0.491803279,30887.0,0.082045892,0.396211916,1,0,0,0,0,0,0,0,0
51035,4270,7999,6627,3340,26.51,10.44,7.25,12904.0,457.0,45698.0,59.75860214,-0.484848485,29155.0,-0.029525331,-0.001712036,0,0,0,0,0,0,1,0,0
51036,1107,2092,1457,803,28.98,10.44,7.25,3567.0,122.0,56465.0,73.83844757,-0.431034483,6773.0,-0.066565601,-0.022937103,1,0,0,0,0,0,0,0,0
51037,1419,3415,2697,918,26.51,10.44,7.25,5112.0,179.0,43001.0,56.23177338,-0.484848485,11529.0,-0.083982202,-0.075535242,0,0,0,1,0,0,0,0,0
51041,17713,54442,65382,93507,28.98,10.44,7.25,185534.0,5014.0,81641.0,106.7607346,-0.48,364548.0,0.15277198,0.402760515,1,0,0,0,0,0,0,0,0
51043,1131,3067,2828,3332,33.58,10.44,7.25,7531.0,182.0,85567.0,111.8947067,-0.441860465,14783.0,0.053370386,0.169726223,1,0,0,0,0,0,0,0,0
51045,346,1416,1120,892,27.43,10.44,7.25,2286.0,71.0,53319.0,69.72447205,-0.516129032,4892.0,-0.057418112,-0.036249015,0,1,0,0,0,0,0,0,0
51047,4772,10712,10018,8844,28.63,10.44,7.25,24539.0,625.0,79739.0,104.2735138,-0.489795918,52552.0,0.125575617,0.533917104,1,0,0,0,0,0,0,0,0
51049,1172,2710,2166,1057,28.52,10.44,7.25,4559.0,136.0,52005.0,68.00617218,-0.516666667,9675.0,-0.037504974,0.074761164,0,0,0,1,0,0,0,0,0
51051,2452,4181,3052,1165,26.51,10.44,7.25,4487.0,224.0,37161.0,48.59489059,-0.52,14124.0,-0.111865686,-0.137728938,0,0,0,0,1,0,0,0,0
51053,3453,7382,5843,3823,28.98,10.44,7.25,13292.0,432.0,58474.0,76.46559143,-0.507936508,27947.0,-0.001928503,0.138834556,1,0,0,0,0,0,0,0,0
51057,1394,2973,2146,1370,28.2,10.44,7.25,5350.0,189.0,53538.0,70.01085663,-0.451612903,10599.0,-0.049502287,0.060854769,0,0,0,0,0,1,0,0,0
51059,58665,99809,141424,480163,33.58,10.44,7.25,624958.0,14080.0,127898.0,167.2503357,-0.463414634,1150309.0,0.063401453,0.185901461,1,0,0,0,0,0,0,0,0
51061,3610,12768,14204,17487,33.58,10.44,7.25,36962.0,884.0,103827.0,135.7730408,-0.488888889,72972.0,0.119150959,0.323275002,1,0,0,0,0,0,0,0,0
51063,1507,4146,3399,2567,26.51,10.44,7.25,8089.0,204.0,52277.0,68.36186218,-0.456521739,15476.0,0.012893514,0.118208092,0,0,1,0,0,0,0,0,0
51065,1720,4651,6370,6544,30.41,10.44,7.25,14038.0,316.0,75089.0,98.19277954,-0.488372093,27249.0,0.060643805,0.36163302,0,0,1,0,0,0,0,0,0
51067,4850,14250,12802,8920,26.53,10.44,7.25,25868.0,749.0,61878.0,80.91694641,-0.471698113,54477.0,-0.029950676,0.151465832,0,1,0,0,0,0,0,0,0
51069,6456,19325,17039,16864,28.74,10.44,7.25,47782.0,1137.0,83672.0,109.4166412,-0.5,91419.0,0.167473341,0.543561949,0,0,1,0,0,0,0,0,0
51071,1340,4686,3884,2193,26.64,10.44,7.25,7712.0,248.0,53111.0,69.45246887,-0.491803279,16787.0,-0.028867291,0.006294209,0,0,1,0,0,0,0,0,0
51073,2821,8762,9168,6300,29.51,10.44,7.25,19281.0,486.0,71715.0,93.78064728,-0.468085106,38711.0,0.050274025,0.113280801,1,0,0,0,0,0,0,0,0
51075,1475,4083,4409,7159,28.98,10.44,7.25,11204.0,304.0,100444.0,131.3491364,-0.446808511,24727.0,0.138601096,0.466085616,1,0,0,0,0,0,0,0,0
51077,2250,4468,3634,1649,26.51,10.44,7.25,7897.0,224.0,41312.0,54.02309418,-0.631578947,15333.0,-0.012875813,-0.087484378,0,0,0,0,1,0,0,0,0
51079,1888,3873,3854,3935,30.41,10.44,7.25,10419.0,239.0,73345.0,95.91217804,-0.488372093,20552.0,0.116774439,0.349353293,0,0,1,0,0,0,0,0,0
51081,1954,3630,2406,805,27.26,10.44,7.25,4169.0,140.0,47315.0,61.87312698,-0.492063492,11391.0,-0.069590787,-0.016745792,0,0,0,0,0,1,0,0,0
51083,4611,8938,7475,3835,26.51,10.44,7.25,15062.0,589.0,42619.0,55.73223877,-0.506493506,34022.0,-0.061228995,-0.089103079,0,0,0,0,0,1,0,0,0
51085,5018,18615,20357,29042,28.98,10.44,7.25,58387.0,1388.0,90824.0,118.7692032,-0.488888889,109979.0,0.101298779,0.273922461,1,0,0,0,0,0,0,0,0
51087,18757,48174,60812,99221,28.98,10.44,7.25,178702.0,4949.0,68975.0,90.19759369,-0.46,334389.0,0.089445648,0.27049906,1,0,0,0,0,0,0,0,0
51089,7537,12957,12069,5268,26.51,10.44,7.25,23143.0,766.0,41908.0,54.80247498,-0.573333333,50948.0,-0.059149416,-0.120737264,0,0,0,0,0,0,0,1,0
51091,215,725,511,422,26.51,10.44,7.25,1226.0,32.0,45917.0,60.04498291,-0.342105263,2232.0,-0.038345541,-0.118135124,0,0,0,1,0,0,0,0,0
51093,3182,7345,8651,7107,29.51,10.44,7.25,19180.0,530.0,78749.0,102.9789047,-0.470588235,38606.0,0.094584633,0.298815772,1,0,0,0,0,0,0,0,0
51095,2672,9674,14650,27426,29.51,10.44,7.25,36076.0,944.0,92773.0,121.3178864,-0.479166667,78254.0,0.167813279,0.627037591,1,0,0,0,0,0,0,0,0
51097,620,1938,1430,1234,27.73,10.44,7.25,3788.0,104.0,54185.0,70.85692596,-0.526315789,6608.0,-0.048524118,-0.002415459,0,0,0,1,0,0,0,0,0
51099,1172,4607,5338,6246,29.34,10.44,7.25,13202.0,347.0,85657.0,112.0123978,-0.509433962,26723.0,0.133098711,0.589613943,0,0,0,0,0,1,0,0,0
51101,912,3944,4230,2417,28.98,10.44,7.25,9064.0,244.0,73035.0,95.50679016,-0.490196078,17810.0,0.117665516,0.353857849,1,0,0,0,0,0,0,0,0
51103,829,2646,2429,2717,28.51,10.44,7.25,5208.0,226.0,55072.0,72.0168457,-0.44,10919.0,-0.041436222,-0.055204638,0,0,0,0,1,0,0,0,0
51105,4188,6205,5597,2015,26.51,10.44,7.25,8028.0,324.0,35878.0,46.91713333,-0.5125,22173.0,-0.133427131,-0.059788831,0,0,0,1,0,0,0,0,0
51107,15519,31378,51134,155565,33.58,10.44,7.25,223136.0,5056.0,151806.0,198.5144653,-0.476190476,420959.0,0.347884,1.48208421,1,0,0,0,0,0,0,0,0
51109,3873,8575,7464,6308,28.31,10.44,7.25,19700.0,520.0,64135.0,83.86839294,-0.48,37596.0,0.134015021,0.463391849,0,0,0,1,0,0,0,0,0
51111,1995,3626,2347,1016,26.51,10.44,7.25,5190.0,163.0,44860.0,58.66276169,-0.482758621,11936.0,-0.075731764,-0.092457421,0,0,0,0,1,0,0,0,0
51113,1335,3476,2530,2240,28.25,10.44,7.25,7327.0,159.0,66397.0,86.82637787,-0.475,13837.0,0.039750526,0.106163562,0,0,0,1,0,0,0,0,0
51115,656,2132,2202,1929,29.51,10.44,7.25,4080.0,116.0,69112.0,90.37674713,-0.377777778,8533.0,-0.049565605,-0.068449782,1,0,0,0,0,0,0,0,0
51117,4103,7220,6814,4583,26.71,10.44,7.25,12258.0,489.0,43128.0,56.39785004,-0.5,30319.0,-0.073578391,-0.06385278,0,0,0,0,0,0,1,0,0
51119,1083,2732,2756,1800,28.32,10.44,7.25,5165.0,130.0,58834.0,76.93635559,-0.5,10625.0,-0.030477233,0.073774634,0,0,0,1,0,0,0,0,0
51121,3802,13076,13640,25446,28.49,10.44,7.25,49375.0,1366.0,58740.0,76.81343079,-0.46,99721.0,0.056456056,0.192378515,0,0,1,0,0,0,0,0,0
51125,1581,3904,2238,3368,30.41,10.44,7.25,7392.0,201.0,55804.0,72.97406769,-0.458333333,14775.0,-0.016311585,0.023199446,0,0,1,0,0,0,0,0,0
51127,1148,5412,4921,4218,28.98,10.44,7.25,12626.0,293.0,102619.0,134.1933594,-0.477272727,22945.0,0.245048565,0.703162114,1,0,0,0,0,0,0,0,0
51131,1523,3044,2167,1970,27.48,10.44,7.25,5241.0,234.0,45235.0,59.15314484,-0.418918919,12282.0,-0.008636694,-0.062156384,0,0,0,1,0,0,0,0,0
51133,878,3206,2893,2833,26.84,10.44,7.25,5464.0,236.0,60385.0,78.96457672,-0.405797101,11839.0,-0.039821573,-0.034102962,0,0,0,0,1,0,0,0,0
51135,2236,4151,2999,1627,26.98,10.44,7.25,7130.0,194.0,45913.0,60.03975296,-0.5,15642.0,-0.013309784,-0.006099886,0,0,0,0,0,1,0,0,0
51137,2860,8761,7288,6342,27.79,10.44,7.25,16974.0,502.0,71691.0,93.74926758,-0.442307692,36254.0,0.082823094,0.401391573,0,0,0,0,0,1,0,0,0
51139,3017,7913,4074,2384,26.69,10.44,7.25,11661.0,449.0,52877.0,69.14647675,-0.53164557,23709.0,-0.013850761,0.024102631,0,0,0,0,0,1,0,0,0
51141,2682,4708,4094,2063,26.51,10.44,7.25,7169.0,246.0,43568.0,56.97323227,-0.5,17608.0,-0.04770146,-0.093725874,0,0,0,1,0,0,0,0,0
51143,7843,15841,14971,6574,26.51,10.44,7.25,29277.0,972.0,51682.0,67.58379364,-0.483870968,60501.0,-0.047318364,-0.020860981,0,0,0,0,0,0,0,1,0
51145,2160,6390,6526,6228,28.98,10.44,7.25,14075.0,350.0,94293.0,123.3055649,-0.454545455,30333.0,0.081544605,0.355543639,1,0,0,0,0,0,0,0,0
51147,1830,4452,3269,3489,27.87,10.44,7.25,10111.0,378.0,44586.0,58.3044548,-0.52,21849.0,-0.065003423,0.108017648,0,0,0,0,0,1,0,0,0
51149,2478,8895,8754,6203,28.98,10.44,7.25,14758.0,490.0,74518.0,97.4460907,-0.483870968,43010.0,0.203918824,0.298924861,1,0,0,0,0,0,0,0,0
51153,34009,59087,80707,121316,33.58,10.44,7.25,242881.0,6073.0,106208.0,138.8866425,-0.5,482204.0,0.19950647,0.714094776,1,0,0,0,0,0,0,0,0
51155,3212,8488,8745,5126,26.56,10.44,7.25,15786.0,530.0,54086.0,70.72746277,-0.466666667,33800.0,-0.030740996,-0.037831991,0,0,1,0,0,0,0,0,0
51157,638,1519,1376,1966,29.2,10.44,7.25,3696.0,91.0,79086.0,103.4195938,-0.489361702,7348.0,-0.00339075,0.050614813,1,0,0,0,0,0,0,0,0
51159,1344,2455,1911,1232,27.76,10.44,7.25,3975.0,117.0,49758.0,65.06780243,-0.452830189,8923.0,-0.035768316,0.012481561,0,0,0,0,1,0,0,0,0
51161,5179,16895,21447,24021,27.43,10.44,7.25,48789.0,1213.0,71742.0,93.81595612,-0.466666667,96929.0,0.049287694,0.131026838,0,1,0,0,0,0,0,0,0
51163,2243,5727,4504,4537,27.1,10.44,7.25,10587.0,283.0,58501.0,76.50089264,-0.5,22650.0,0.015376339,0.089728169,0,0,0,0,0,1,0,0,0
51165,8807,19294,12360,14475,27.85,10.44,7.25,41832.0,972.0,67242.0,87.9313736,-0.5,83757.0,0.097531252,0.234898636,0,0,1,0,0,0,0,0,0
51167,3949,7601,6013,2438,26.51,10.44,7.25,10853.0,453.0,40345.0,52.75856018,-0.480519481,25781.0,-0.107831263,-0.118598291,0,0,0,0,0,0,1,0,0
51169,3056,6251,4933,2188,26.51,10.44,7.25,8887.0,274.0,41288.0,53.99171066,-0.473684211,21576.0,-0.069077102,-0.077751656,0,1,0,0,0,0,0,0,0
51171,4015,11746,8843,6353,27.4,10.44,7.25,21865.0,545.0,59087.0,77.26719666,-0.510204082,44186.0,0.05222299,0.260009125,0,0,0,0,0,1,0,0,0
51173,3748,8487,6972,3292,26.51,10.44,7.25,13292.0,492.0,41964.0,54.87570572,-0.538461538,29800.0,-0.074764034,-0.098853912,0,0,0,0,0,0,1,0,0
51175,2009,3942,4830,2432,27.25,10.44,7.25,8953.0,234.0,62327.0,81.50409698,-0.479166667,17996.0,-0.03091007,0.02940167,0,0,0,0,0,1,0,0,0
51177,7811,26058,26466,28052,33.58,10.44,7.25,66700.0,1915.0,90262.0,118.0342865,-0.471698113,140032.0,0.144080329,0.5509309,1,0,0,0,0,0,0,0,0
51179,6362,21483,28607,37498,33.58,10.44,7.25,72123.0,1961.0,109090.0,142.6553802,-0.5,156927.0,0.216856259,0.69731548,1,0,0,0,0,0,0,0,0
51181,744,1794,1393,1021,26.78,10.44,7.25,3571.0,122.0,59069.0,77.24365997,-0.459016393,6561.0,-0.070416549,-0.038540445,0,0,0,1,0,0,0,0,0
